song title,lyrics,album id,album title,release date
You Are in Love,One look dark room\ Meant just for you\ Time moved too fast\ You play it back\ Buttons on a coat\ Lighthearted joke\ No proof not much\ But you saw enough\ Small talk he drives\ Coffee at midnight\ The light reflects\ The chain on your neck\ He says Look up\ And your shoulders brush\ No proof one touch\ But you felt enough\ \ You can hear it in the silence silence silence silence you\ You can feel it on the way home way home way home way home you\ You can see it with the lights out lights out lights out lights out\ You are in love true love\ You are in love\ \ Morning his place\ Burnt toast Sunday\ You keep his shirt\ He keeps his word\ And for once you let go\ Of your fears and your ghosts\ One step not much\ But it said enough\ You kiss on sidewalks\ You fight then you talk\ One night he wakes\ Strange look on his face\ Pauses then says\ Youre my best friend\ And you knew what it was\ He is in love\ \ You can hear it in the silence silence silence silence you\ You can feel it on the way home way home way home way home you\ You can see it with the lights out lights out lights out lights out\ You are in love true love\ \ And so it goes\ You two are dancing in a snow globe round and round\ And he keeps a picture of you in his office downtown\ And you understand now why they lost their minds and fought the wars\ And why Ive spent my whole life trying to put it into words\ \ Cause you can hear it in the silence\ You can feel it on the way home\ You can see it with the lights out\ You are in love true love\ Youre in love\ \ You can hear it in the silence silence silence silence you\ You can feel it on the way home way home way home way home you\ You can see it with the lights out lights out lights out lights out\ You are in love true love\ You are in love\ \ You can hear it in the silence silence silence silence you\ You can feel it on the way home way home way home way home you\ You can see it with the lights out lights out lights out lights out\ You are in love true love\ You are in love,1,1989,2014
New Romantics,Were all bored were all so tired of everything\ We wait for trains that just arent coming\ We show off our different scarlet letters\ Trust me mine is better\ \ Were so young but were on the road to ruin\ We play dumb but we know exactly what were doing\ We cry tears of mascara in the bathroom\ Honey life is just a classroom\ \ Cause baby I could build a castle\ Out of all the bricks they threw at me\ And every day is like a battle\ But every night with us is like a dream\ \ Baby were the new romantics\ Come on come along with me\ Heartbreak is the national anthem\ We sing it proudly\ We are too busy dancing\ To get knocked off our feet\ Baby were the new romantics\ The best people in life are free\ \ Were all here the lights and noise are blinding\ We hang back its all in the timing\ Its poker he cant see it in my face\ But Im about to play my Ace\ \ We need love but all we want is danger\ We team up then switch sides like a record changer\ The rumors are terrible and cruel\ But honey most of them are true\ \ Cause baby I could build a castle\ Out of all the bricks they threw at me\ And every day is like a battle\ But every night with us is like a dream\ \ Baby were the new romantics\ Come on come along with me\ Heartbreak is the national anthem\ We sing it proudly\ We are too busy dancing\ To get knocked off our feet\ Baby were the new romantics\ The best people in life are free\ \ So come on come along with me\ The best people in life are free\ \ Please take my hand and\ Please take me dancing and\ Please leave me stranded\ Its so romantic its so romantic\ Ah ah ah ah ah ah\ \ Oh cause baby I could build a castle\ Out of all the bricks they threw at me\ And every day is like a battle\ But every night with us is like a dream\ \ Cause baby I could build a castle castle\ Out of all the bricks they threw at me\ And every day is like a battle\ But every night with us is like a dream\ \ Baby were the new romantics\ Come on come along with me\ Heartbreak is the national anthem\ We sing it proudly\ We are too busy dancing\ To get knocked off our feet\ Baby were the new romantics\ The best people in life are free,1,1989,2014
Tim McGraw,He said the way my blue eyes shined\ Put those Georgia stars to shame that night\ I said Thats a lie\ Just a boy in a Chevy truck\ That had a tendency of gettin stuck\ On back roads at night\ And I was right there beside him all summer long\ And then the time we woke up to find that summer gone\ \ But when you think Tim McGraw\ I hope you think my favorite song\ The one we danced to all night long\ The moon like a spotlight on the lake\ When you think happiness\ I hope you think that little black dress\ Think of my head on your chest\ And my old faded blue jeans\ When you think Tim McGraw\ I hope you think of me\ \ September saw a month of tears\ And thankin God that you werent here\ To see me like that\ But in a box beneath my bed\ Is a letter that you never read\ From three summers back\ Its hard not to find it all a little bittersweet\ And lookin back on all of that its nice to believe\ \ When you think Tim McGraw\ I hope you think my favorite song\ The one we danced to all night long\ The moon like a spotlight on the lake\ When you think happiness\ I hope you think that little black dress\ Think of my head on your chest\ And my old faded blue jeans\ When you think Tim McGraw\ I hope you think of me\ \ And Im back for the first time since then\ Im standin on your street\ And theres a letter left on your doorstep\ And the first thing that youll read is\ \ When you think Tim McGraw\ I hope you think my favorite song\ Someday youll turn your radio on\ I hope it takes you back to that place\ \ When you think happiness\ I hope you think that little black dress\ Think of my head on your chest\ And my old faded blue jeans\ When you think Tim McGraw\ I hope you think of me\ \ Oh think of me\ Mmmm\ \ He said the way my blue eyes shined\ Put those Georgia stars to shame that night\ I said Thats a lie,2,Taylor Swift,2006
Picture to Burn,State the obvious I didnt get my perfect fantasy\ I realize you love yourself more than you could ever love me\ So go and tell your friends that Im obsessive and crazy\ Thats fine Ill tell mine that youre gay\ By the way\ \ I hate that stupid old pickup truck\ You never let me drive\ Youre a redneck heartbreak\ Whos really bad at lying\ So watch me strike a match\ On all my wasted time\ As far as Im concerned\ Youre just another picture to burn\ \ Theres no time for tears\ Im just sitting here planning my revenge\ Theres nothing stopping me\ From going out with all of your best friends\ And if you come around saying sorry to me\ My daddys gonna show you how sorry youll be\ \ Cause I hate that stupid old pickup truck\ You never let me drive\ Youre a redneck heartbreak\ Whos really bad at lying\ So watch me strike a match\ On all my wasted time\ As far as Im concerned\ Youre just another picture to burn\ \ And if youre missing me\ Youd better keep it to yourself\ Cause coming back around here\ Would be bad for your health\ \ Cause I hate that stupid old pickup truck\ You never let me drive\ Youre a redneck heartbreak\ Whos really bad at lying\ So watch me strike a match\ On all my wasted time\ In case you havent heard\ I really really hate that\ \ Stupid old pickup truck\ You never let me drive\ Youre a redneck heartbreak\ Whos really bad at lying\ So watch me strike a match\ On all my wasted time\ As far as Im concerned\ Youre just another picture to burn\ \ Burn burn burn baby burn\ Youre just another picture to burn\ Baby burn,2,Taylor Swift,2006
Teardrops on My Guitar,Drew looks at me\ I fake a smile so he wont see\ That I want and Im needing\ Everything that we should be\ \ Ill bet shes beautiful that girl he talks about\ And shes got everything that I have to live without\ \ Drew talks to me\ I laugh cause its just so funny\ That I cant even see\ Anyone when hes with me\ \ He says hes so in love hes finally got it right\ I wonder if he knows hes all I think about at night\ \ Hes the reason for the teardrops on my guitar\ The only thing that keeps me wishing on a wishing star\ Hes the song in the car I keep singing Dont know why I do\ \ Drew walks by me\ Can he tell that I cant breathe\ And there he goes so perfectly\ The kind of flawless I wish I could be\ \ Shed better hold him tight give him all her love\ Look in those beautiful eyes and know shes lucky cause\ \ Hes the reason for the teardrops on my guitar\ The only thing that keeps me wishing on a wishing star\ Hes the song in the car I keep singing Dont know why I do\ \ So I drive home alone\ As I turn out the light\ Ill put his picture down\ And maybe get some sleep tonight\ \ Cause hes the reason for the teardrops on my guitar\ The only one whos got enough of me to break my heart\ Hes the song in the car I keep singing Dont know why I do\ \ Hes the time taken up but theres never enough\ And hes all that I need to fall into\ \ Drew looks at me\ I fake a smile so he wont see,2,Taylor Swift,2006
A Place in This World,I dont know what I want so dont ask me\ Cause Im still trying to figure it out\ Dont know whats down this road Im just walking\ Trying to see through the rain coming down\ Even though Im not the only one\ Who feels the way I do\ \ Im alone on my own and thats all I know\ Ill be strong Ill be wrong oh but life goes on\ Oh Im just a girl trying to find a place in this world\ \ Got the radio on my old blue jeans\ And Im wearing my heart on my sleeve\ Feeling lucky today got the sunshine\ Could you tell me what more do I need\ And tomorrows just a mystery oh yeah\ But thats OK\ \ Im alone on my own and thats all I know\ Ill be strong Ill be wrong oh but life goes on\ Oh Im just a girl trying to find a place in this world\ \ Maybe Im just a girl on a mission\ But Im ready to fly\ \ Im alone on my own and thats all I know\ Ill be strong Ill be wrong oh but life goes on\ Oh Im alone on my own and thats all I know\ Oh Im just a girl trying to find a place in this world\ \ Oh Im just a girl\ Oh Im just a girl oh oh\ Oh Im just a girl,2,Taylor Swift,2006
Cold as You,You have a way of coming easily to me\ And when you take you take the very best of me\ So I start a fight cause I need to feel something\ And you do what you want cause Im not what you wanted\ \ Oh what a shame what a rainy ending given to a perfect day\ Just walk away aint no use defending words that you will never say\ And now that Im sitting here thinking it through\ Ive never been anywhere cold as you\ \ You put up walls and paint them all a shade of gray\ And I stood there loving you and wished them all away\ And you come away with a great little story\ Of a mess of a dreamer with the nerve to adore you\ \ Oh what a shame what a rainy ending given to a perfect day\ So just walk away aint no use defending words that you will never say\ And now that Im sitting here thinking it through\ Ive never been anywhere cold as you\ \ You never did give a damn thing honey but I cried cried for you\ And I know you wouldnt have told nobody if I died died for you died for you\ \ Oh what a shame what a rainy ending given to a perfect day\ Every smile you fake is so condescending counting all the scars you made\ And now that Im sitting here thinking it through\ Ive never been anywhere cold as you,2,Taylor Swift,2006
The Outside,I didnt know what I would find\ When I went looking for a reason\ I know I didnt read between the lines\ And baby Ive got nowhere to go\ \ I tried to take the road less traveled by\ But nothing seems to work the first few times\ Am I right\ \ So how can I ever try to be better\ Nobody ever lets me in\ I can still see you\ This aint the best view\ On the outside looking in\ And Ive been a lot of lonely places\ Ive never been on the outside\ \ You saw me there but never knew\ That I would give it all up to be\ A part of this a part of you\ And now its all too late So you see\ \ You couldve helped if you had wanted to\ But no one notices until its too late to do anything\ \ So how can I ever try to be better\ Nobody ever lets me in\ I can still see you\ This aint the best view\ On the outside looking in\ And Ive been a lot of lonely places\ Ive never been on the outside\ \ Oh yeah\ \ So how can I ever try to be better\ Nobody ever lets me in\ And I can still see you\ This aint the best view\ On the outside looking in\ And Ive been a lot of lonely places\ Ive never been on the outside,2,Taylor Swift,2006
Tied Together with a Smile,Seems the only one who doesnt see your beauty\ Is the face in the mirror looking back at you\ You walk around here thinking youre not pretty\ But thats not true cause I know you\ \ Hold on baby youre losing it\ The waters high youre jumping into it\ And letting go\ And no one knows\ That you cry but you dont tell anyone\ That you might not be the golden one\ And youre tied together with a smile\ But youre coming undone\ \ I guess its true that love was all you wanted\ Cause youre giving it away like its extra change\ Hoping it will end up in his pocket\ But he leaves you out like a penny in the rain\ \ Oh cause its not his price to pay\ Its not his price to pay\ \ Hold on baby youre losing it\ The waters high youre jumping into it\ And letting go\ And no one knows\ That you cry but you dont tell anyone\ That you might not be the golden one\ And youre tied together with a smile\ But youre coming undone\ \ Hold on baby youre losing it\ The waters high youre jumping into it\ And letting go\ And no one knows\ That you cry but you dont tell anyone\ That you might not be the golden one\ And youre tied together with a smile\ But youre coming undone\ \ Youre tied together with a smile\ But youre coming undone\ Goodbye baby\ With a smile baby baby,2,Taylor Swift,2006
Stay Beautiful,Corys eyes are like a jungle\ He smiles its like the radio\ He whispers songs into my window\ In words that nobody knows\ Theres pretty girls on every corner\ That watch him as hes walking home\ Saying Does he know\ Will you ever know\ \ Youre beautiful\ Every little piece love\ And dont you know\ Youre really gonna be someone\ Ask anyone\ And when you find everything you looked for\ I hope your life leads you back to my door\ Oh but if it dont\ Stay beautiful\ \ Cory finds another way to be\ The highlight of my day\ Im taking pictures in my mind\ So I can save them for a rainy day\ Its hard to make a conversation\ When hes taking my breath away\ I should say hey by the way\ \ Youre beautiful\ Every little piece love\ And dont you know\ Youre really gonna be someone\ Ask anyone\ And when you find everything you looked for\ I hope your life leads you back to my door\ Oh but if it dont\ Stay beautiful\ \ If you and I are a story\ That never gets told\ If what you are is a daydream\ Ill never get to hold\ At least youll know\ \ Youre beautiful\ Every little piece love\ And dont you know\ Youre really gonna be someone\ Ask anyone\ And when you find everything you looked for\ I hope your life leads you back to my front door\ Oh but if it dont\ Will you stay\ Beautiful beautiful beautiful\ Beautiful beautiful beautiful\ La la la\ Oh oh oh oh\ Oh but if it dont\ Stay beautiful\ Stay beautiful\ Na na na na na,2,Taylor Swift,2006
Should've Said No,Its strange to think the songs we used to sing\ The smiles the flowers everything is gone\ Yesterday I found out about you\ Even now just looking at you feels wrong\ \ You say that youd take it all back given one chance\ It was a moment of weakness and you said Yes\ \ You shouldve said No you shouldve gone home\ You shouldve thought twice fore you let it all go\ You shouldve known that word\ Bout what you did with herd\ Get back to me get back to me\ And I shouldve been there in the back of your mind\ I shouldnt be asking myself Why\ You shouldnt be begging for forgiveness at my feet\ You shouldve said No baby and you might still have me\ \ You can see that Ive been crying\ And baby you know all the right things to say\ But do you honestly expect me to believe\ We could ever be the same\ \ You say that the past is the past you need one chance\ It was a moment of weakness and you said Yes\ \ You shouldve said No you shouldve gone home\ You shouldve thought twice fore you let it all go\ You shouldve known that word\ Bout what you did with herd\ Get back to me get back to me\ And I shouldve been there in the back of your mind\ I shouldnt be asking myself Why\ You shouldnt be begging for forgiveness at my feet\ You shouldve said No baby and you might still have me\ \ I cant resist\ Before you go tell me this\ Was it worth it\ Was she worth this\ \ No no no no\ \ You shouldve said No you shouldve gone home\ You shouldve thought twice fore you let it all go\ You shouldve known that word\ Bout what you did with herd\ Get back to me get back to me\ And I shouldve been there in the back of your mind\ I shouldnt be asking myself Why\ You shouldnt be begging for forgiveness at my feet\ You shouldve said No baby and you might still have me,2,Taylor Swift,2006
Mary's Song (Oh My My My),She said I was seven and you were nine\ I looked at you like the stars that shined\ In the sky the pretty lights\ And our daddies used to joke about the two of us\ Growing up and falling in love and our mamas smiled\ And rolled their eyes and said Oh my my my\ \ Take me back to the house in the backyard tree\ Said youd beat me up you were bigger than me\ You never did you never did\ Take me back when our world was one block wide\ I dared you to kiss me and ran when you tried\ Just two kids you and I\ Oh my my my my\ \ Well I was sixteen when suddenly\ I wasnt that little girl you used to see\ But your eyes still shined like pretty lights\ And our daddies used to joke about the two of us\ They never believed wed really fall in love\ And our mamas smiled and rolled their eyes\ And said Oh my my my\ \ Take me back to the creek beds we turned up\ Two AM riding in your truck and all I need is you next to me\ Take me back to the time we had our very first fight\ The slamming of doors instead of kissing goodnight\ You stayed outside til the morning light\ Oh my my my my\ \ A few years had gone and come around\ We were sitting at our favorite spot in town\ And you looked at me got down on one knee\ \ Take me back to the time when we walked down the aisle\ Our whole town came and our mamas cried\ You said I do and I did too\ Take me home where we met so many years before\ Well rock our babies on that very front porch\ After all this time you and I\ \ Ill be eighty-seven youll be eighty-nine\ Ill still look at you like the stars that shine\ In the sky oh my my my,2,Taylor Swift,2006
Our Song,I was riding shotgun\ With my hair undone\ In the front seat of his car\ Hes got a one-hand feel\ On the steering wheel\ The other on my heart\ I look around turn the radio down\ He says Baby is something wrong\ I say Nothing\ I was just thinking\ How we dont have a song\ And he says\ \ Our song is the slamming screen door\ Sneakin out late tapping on your window\ When were on the phone and you talk real slow\ Cause its late and your mama dont know\ Our song is the way you laugh\ The first date Man I didnt kiss her and I should have\ And when I got home  fore I said Amen\ Asking God if he could play it again\ \ I was walking up\ The front porch steps\ After everything that day\ Had gone all wrong\ And been trampled on\ And lost and thrown away\ Got to the hallway\ Well on my way\ To my lovin bed\ I almost didnt notice\ All the roses\ And the note that said\ \ Our song is the slamming screen door\ Sneakin out late tapping on your window\ When were on the phone and you talk real slow\ Cause its late and your mama dont know\ Our song is the way you laugh\ The first date Man I didnt kiss her and I should have\ And when I got home  fore I said Amen\ Asking God if he could play it again\ \ Ive heard every album listened to the radio\ Waited for something to come along\ That was as good as our song\ \ Cause our song is the slamming screen door\ Sneakin out late tapping on his window\ When were on the phone and he talks real slow\ Cause its late and his mama dont know\ Our song is the way he laughs\ The first date Man I didnt kiss him and I should have\ And when I got home  fore I said Amen\ Asking God if he could play it again\ Play it again\ \ Oh yeah\ Oh-oh yeah\ \ I was riding shotgun\ With my hair undone\ In the front seat of his car\ I grabbed a pen\ And an old napkin\ And I wrote down our song,2,Taylor Swift,2006
I'm Only Me When I'm With You,Friday night beneath the stars\ In a field behind your yard\ You and I are paintin pictures in the sky\ And sometimes we dont say a thing\ Just listen to the crickets sing\ Everything I need is right here by my side\ \ And I know everything about you\ I dont wanna live without you\ \ Im only up when youre not down\ Dont wanna fly if youre still on the ground\ Its like no matter what I do\ Well you drive me crazy half the time\ The other half Im only tryna let you know that what I feel is true\ And Im only me when Im with you\ \ Just a small town boy and girl\ Livin in a crazy world\ Tryna figure out what is and isnt true\ And I dont try to hide my tears\ My secrets or my deepest fears\ Through it all nobody gets me like you do\ \ And you know everything about me\ You say that you cant live without me\ \ Im only up when youre not down\ Dont wanna fly if youre still on the ground\ Its like no matter what I do\ Well you drive me crazy half the time\ The other half Im only tryna let you know that what I feel is true\ And Im only me when Im with you\ \ When Im with anybody else\ Its so hard to be myself\ And only you can tell\ \ That Im only up when youre not down\ Dont wanna fly if youre still on the ground\ Its like no matter what I do\ Well you drive me crazy half the time\ The other half Im only tryna let you know that what I feel is true\ And Im only me\ Who I wanna be\ Well Im only me when Im with you\ With you,2,Taylor Swift,2006
Invisible,She cant see the way your eyes\ Light up when you smile\ Shell never notice how you stop and stare\ Whenever she walks by\ \ And you cant see me wantin you the way you want her\ But you are everything to me\ \ And I just wanna show you\ She dont even know you\ Shes never gonna love you like I want to\ And you just see right through me\ But if you only knew me\ We could be a beautiful\ Miracle\ Unbelievable\ Instead of just invisible\ \ Theres a fire inside of you\ That cant help but shine through\ Shes never gonna see the light\ No matter what you do\ \ And all I think about is how to make you think of me\ And everything that we could be\ \ I just wanna show you\ She dont even know you\ Shes never gonna love you like I want to\ And you just see right through me\ But if you only knew me\ We could be a beautiful\ Miracle\ Unbelievable\ Instead of just invisible\ \ Like shadows in a faded light\ Oh were invisible\ I just wanna open your eyes\ And make you realize\ \ I just wanna show you\ She dont even know you\ Baby let me love you\ Let me want you\ You just see right through me\ But if you only knew me\ We could be a beautiful\ Miracle\ Unbelievable\ Instead of just invisible\ \ She cant see the way your eyes\ Light up when you smile,2,Taylor Swift,2006
